"","file_das","line_num","Cruise","Event","DateTime_UTC","Lat","Lon","Mode","OnEffort","EffortDot","EffType","SpdKt","Bft","SegID"
"5896","DASALL2024 (8).das",5897,1652,"N",2024-08-23 14:44:14,46.3843333333333,-127.615333333333,"C",TRUE,TRUE,"S",10.2,1,166
"5897","DASALL2024 (8).das",5898,1652,"*",2024-08-23 14:46:18,46.3891666666667,-127.615166666667,"C",TRUE,TRUE,"S",10.2,1,166
"5898","DASALL2024 (8).das",5899,1652,"S",2024-08-23 14:46:59,46.3928333333333,-127.615,"C",TRUE,TRUE,"S",10.2,1,166
"5899","DASALL2024 (8).das",5900,1652,"A",2024-08-23 14:46:59,46.3928333333333,-127.615,"C",TRUE,TRUE,"S",10.2,1,166
"5900","DASALL2024 (8).das",5901,1652,"1",2024-08-23 14:46:59,46.3928333333333,-127.615,"C",TRUE,FALSE,"S",10.2,1,166
"5901","DASALL2024 (8).das",5902,1652,"2",2024-08-23 14:46:59,46.3928333333333,-127.615,"C",TRUE,FALSE,"S",10.2,1,166
"5902","DASALL2024 (8).das",5903,1652,"E",2024-08-23 14:47:40,46.3936666666667,-127.614833333333,"C",TRUE,TRUE,"S",10.2,1,166
"5908","DASALL2024 (8).das",5909,1652,"R",2024-08-23 15:02:22,46.4281666666667,-127.594333333333,"C",TRUE,TRUE,"S",NA,NA,167
"5909","DASALL2024 (8).das",5910,1652,"P",2024-08-23 15:02:22,46.4281666666667,-127.594333333333,"C",TRUE,TRUE,"S",NA,NA,167
"5910","DASALL2024 (8).das",5911,1652,"V",2024-08-23 15:02:22,46.4283333333333,-127.594333333333,"C",TRUE,TRUE,"S",NA,1,167
"5911","DASALL2024 (8).das",5912,1652,"W",2024-08-23 15:02:22,46.4283333333333,-127.594333333333,"C",TRUE,TRUE,"S",NA,1,167
"5912","DASALL2024 (8).das",5913,1652,"N",2024-08-23 15:02:22,46.4285,-127.594333333333,"C",TRUE,TRUE,"S",9.67,1,167
"5913","DASALL2024 (8).das",5914,1652,"V",2024-08-23 15:03:01,46.4305,-127.594166666667,"C",TRUE,TRUE,"S",9.67,1,167
"5914","DASALL2024 (8).das",5915,1652,"W",2024-08-23 15:03:01,46.4305,-127.594166666667,"C",TRUE,TRUE,"S",9.67,1,167
"5915","DASALL2024 (8).das",5916,1652,"*",2024-08-23 15:04:32,46.4333333333333,-127.594,"C",TRUE,TRUE,"S",9.67,1,167
"5916","DASALL2024 (8).das",5917,1652,"*",2024-08-23 15:06:32,46.4386666666667,-127.593666666667,"C",TRUE,TRUE,"S",9.67,1,167
"5917","DASALL2024 (8).das",5918,1652,"*",2024-08-23 15:08:32,46.444,-127.593166666667,"C",TRUE,TRUE,"S",9.67,1,167
"5918","DASALL2024 (8).das",5919,1652,"*",2024-08-23 15:10:32,46.4491666666667,-127.592666666667,"C",TRUE,TRUE,"S",9.67,1,167
"5919","DASALL2024 (8).das",5920,1652,"*",2024-08-23 15:12:32,46.4545,-127.592166666667,"C",TRUE,TRUE,"S",9.67,1,167
"5920","DASALL2024 (8).das",5921,1652,"*",2024-08-23 15:14:32,46.4598333333333,-127.591833333333,"C",TRUE,TRUE,"S",9.67,1,167
"5921","DASALL2024 (8).das",5922,1652,"*",2024-08-23 15:16:32,46.465,-127.5915,"C",TRUE,TRUE,"S",9.67,1,167
"5922","DASALL2024 (8).das",5923,1652,"S",2024-08-23 15:16:44,46.467,-127.591333333333,"C",TRUE,TRUE,"S",9.67,1,167
"5923","DASALL2024 (8).das",5924,1652,"A",2024-08-23 15:16:44,46.467,-127.591333333333,"C",TRUE,TRUE,"S",9.67,1,167
"5924","DASALL2024 (8).das",5925,1652,"1",2024-08-23 15:16:44,46.467,-127.591333333333,"C",TRUE,FALSE,"S",9.67,1,167
"5925","DASALL2024 (8).das",5926,1652,"2",2024-08-23 15:16:44,46.467,-127.591333333333,"C",TRUE,FALSE,"S",9.67,1,167
"5926","DASALL2024 (8).das",5927,1652,"E",2024-08-23 15:17:47,46.4685,-127.591166666667,"C",TRUE,TRUE,"S",9.67,1,167
"5927","DASALL2024 (8).das",5928,1652,"R",2024-08-23 15:26:59,46.4856666666667,-127.610666666667,"C",TRUE,TRUE,"S",NA,NA,168
"5928","DASALL2024 (8).das",5929,1652,"P",2024-08-23 15:26:59,46.4856666666667,-127.610666666667,"C",TRUE,TRUE,"S",NA,NA,168
"5929","DASALL2024 (8).das",5930,1652,"V",2024-08-23 15:26:59,46.4858333333333,-127.610666666667,"C",TRUE,TRUE,"S",NA,1,168
"5930","DASALL2024 (8).das",5931,1652,"W",2024-08-23 15:26:59,46.4858333333333,-127.610666666667,"C",TRUE,TRUE,"S",NA,1,168
"5931","DASALL2024 (8).das",5932,1652,"N",2024-08-23 15:26:59,46.486,-127.610666666667,"C",TRUE,TRUE,"S",9.78,1,168
"5932","DASALL2024 (8).das",5933,1652,"*",2024-08-23 15:29:03,46.491,-127.610166666667,"C",TRUE,TRUE,"S",9.78,1,168
"5933","DASALL2024 (8).das",5934,1652,"*",2024-08-23 15:31:03,46.4961666666667,-127.6095,"C",TRUE,TRUE,"S",9.78,1,168
"5934","DASALL2024 (8).das",5935,1652,"*",2024-08-23 15:33:03,46.5015,-127.609,"C",TRUE,TRUE,"S",9.78,1,168
"5935","DASALL2024 (8).das",5936,1652,"X",2024-08-23 15:33:08,46.5018333333333,-127.609,"C",TRUE,TRUE,"S",9.78,1,168
"5937","DASALL2024 (8).das",5938,1652,"*",2024-08-23 15:35:03,46.5068333333333,-127.6085,"C",TRUE,TRUE,"S",9.78,1,168
"5938","DASALL2024 (8).das",5939,1652,"S",2024-08-23 15:35:12,46.5103333333333,-127.608,"C",TRUE,TRUE,"S",9.78,1,168
"5939","DASALL2024 (8).das",5940,1652,"A",2024-08-23 15:35:12,46.5103333333333,-127.608,"C",TRUE,TRUE,"S",9.78,1,168
"5940","DASALL2024 (8).das",5941,1652,"1",2024-08-23 15:35:12,46.5103333333333,-127.608,"C",TRUE,FALSE,"S",9.78,1,168
"5941","DASALL2024 (8).das",5942,1652,"2",2024-08-23 15:35:12,46.5103333333333,-127.608,"C",TRUE,FALSE,"S",9.78,1,168
"5942","DASALL2024 (8).das",5943,1652,"*",2024-08-23 15:37:03,46.5121666666667,-127.607833333333,"C",TRUE,TRUE,"S",9.78,1,168
"5943","DASALL2024 (8).das",5944,1652,"E",2024-08-23 15:38:57,46.5173333333333,-127.607333333333,"C",TRUE,TRUE,"S",9.78,1,168
"5949","DASALL2024 (8).das",5950,1652,"R",2024-08-23 16:21:23,46.5548333333333,-127.606166666667,"C",TRUE,TRUE,"S",NA,NA,169
"5950","DASALL2024 (8).das",5951,1652,"P",2024-08-23 16:21:23,46.5558333333333,-127.606,"C",TRUE,TRUE,"S",NA,NA,169
"5951","DASALL2024 (8).das",5952,1652,"V",2024-08-23 16:21:23,46.558,-127.605833333333,"C",TRUE,TRUE,"S",NA,1,169
"5952","DASALL2024 (8).das",5953,1652,"W",2024-08-23 16:21:23,46.558,-127.605833333333,"C",TRUE,TRUE,"S",NA,1,169
"5953","DASALL2024 (8).das",5954,1652,"N",2024-08-23 16:21:23,46.558,-127.605833333333,"C",TRUE,TRUE,"S",9.45,1,169
"5954","DASALL2024 (8).das",5955,1652,"*",2024-08-23 16:23:32,46.56,-127.605666666667,"C",TRUE,TRUE,"S",9.45,1,169
"5955","DASALL2024 (8).das",5956,1652,"*",2024-08-23 16:25:32,46.5651666666667,-127.605,"C",TRUE,TRUE,"S",9.45,1,169
"5956","DASALL2024 (8).das",5957,1652,"*",2024-08-23 16:27:32,46.5701666666667,-127.6045,"C",TRUE,TRUE,"S",9.45,1,169
"5957","DASALL2024 (8).das",5958,1652,"*",2024-08-23 16:29:32,46.5753333333333,-127.604,"C",TRUE,TRUE,"S",9.45,1,169
"5958","DASALL2024 (8).das",5959,1652,"*",2024-08-23 16:31:32,46.5803333333333,-127.6035,"C",TRUE,TRUE,"S",9.45,1,169
"5959","DASALL2024 (8).das",5960,1652,"*",2024-08-23 16:33:32,46.5853333333333,-127.602833333333,"C",TRUE,TRUE,"S",9.45,1,169
"5960","DASALL2024 (8).das",5961,1652,"*",2024-08-23 16:35:32,46.5905,-127.602333333333,"C",TRUE,TRUE,"S",9.45,1,169
"5961","DASALL2024 (8).das",5962,1652,"S",2024-08-23 16:36:03,46.5933333333333,-127.602,"C",TRUE,TRUE,"S",9.45,1,169
"5962","DASALL2024 (8).das",5963,1652,"A",2024-08-23 16:36:03,46.5933333333333,-127.602,"C",TRUE,TRUE,"S",9.45,1,169
"5963","DASALL2024 (8).das",5964,1652,"1",2024-08-23 16:36:03,46.5933333333333,-127.602,"C",TRUE,FALSE,"S",9.45,1,169
"5964","DASALL2024 (8).das",5965,1652,"2",2024-08-23 16:36:03,46.5933333333333,-127.602,"C",TRUE,FALSE,"S",9.45,1,169
"5965","DASALL2024 (8).das",5966,1652,"3",2024-08-23 16:36:03,46.5933333333333,-127.602,"C",TRUE,FALSE,"S",9.45,1,169
"5966","DASALL2024 (8).das",5967,1652,"E",2024-08-23 16:36:48,46.5945,-127.601833333333,"C",TRUE,TRUE,"S",9.45,1,169
"5968","DASALL2024 (8).das",5969,1652,"R",2024-08-23 16:47:33,46.6195,-127.587,"C",TRUE,TRUE,"S",NA,NA,170
"5969","DASALL2024 (8).das",5970,1652,"P",2024-08-23 16:47:33,46.6196666666667,-127.587,"C",TRUE,TRUE,"S",NA,NA,170
"5970","DASALL2024 (8).das",5971,1652,"V",2024-08-23 16:47:33,46.6198333333333,-127.587,"C",TRUE,TRUE,"S",NA,1,170
"5971","DASALL2024 (8).das",5972,1652,"W",2024-08-23 16:47:33,46.6198333333333,-127.587,"C",TRUE,TRUE,"S",NA,1,170
"5972","DASALL2024 (8).das",5973,1652,"N",2024-08-23 16:47:33,46.6198333333333,-127.587,"C",TRUE,TRUE,"S",9.44,1,170
"5973","DASALL2024 (8).das",5974,1652,"*",2024-08-23 16:49:37,46.6245,-127.587,"C",TRUE,TRUE,"S",9.44,1,170
"5974","DASALL2024 (8).das",5975,1652,"*",2024-08-23 16:51:37,46.6295,-127.587,"C",TRUE,TRUE,"S",9.44,1,170
"5975","DASALL2024 (8).das",5976,1652,"*",2024-08-23 16:53:37,46.6346666666667,-127.586833333333,"C",TRUE,TRUE,"S",9.44,1,170
"5976","DASALL2024 (8).das",5977,1652,"S",2024-08-23 16:54:52,46.6393333333333,-127.586833333333,"C",TRUE,TRUE,"S",9.44,1,170
"5977","DASALL2024 (8).das",5978,1652,"A",2024-08-23 16:54:52,46.6393333333333,-127.586833333333,"C",TRUE,TRUE,"S",9.44,1,170
"5978","DASALL2024 (8).das",5979,1652,"1",2024-08-23 16:54:52,46.6393333333333,-127.586833333333,"C",TRUE,FALSE,"S",9.44,1,170
"5979","DASALL2024 (8).das",5980,1652,"*",2024-08-23 16:55:37,46.6398333333333,-127.586833333333,"C",TRUE,TRUE,"S",9.44,1,170
"5980","DASALL2024 (8).das",5981,1652,"E",2024-08-23 16:55:40,46.6401666666667,-127.586666666667,"C",TRUE,TRUE,"S",9.44,1,170
"5982","DASALL2024 (8).das",5983,1652,"R",2024-08-23 17:14:15,46.6738333333333,-127.540666666667,"C",TRUE,TRUE,"S",NA,NA,171
"5983","DASALL2024 (8).das",5984,1652,"P",2024-08-23 17:14:15,46.6743333333333,-127.540666666667,"C",TRUE,TRUE,"S",NA,NA,171
"5984","DASALL2024 (8).das",5985,1652,"V",2024-08-23 17:14:15,46.6766666666667,-127.540833333333,"C",TRUE,TRUE,"S",NA,1,171
"5985","DASALL2024 (8).das",5986,1652,"W",2024-08-23 17:14:15,46.6766666666667,-127.540833333333,"C",TRUE,TRUE,"S",NA,1,171
"5986","DASALL2024 (8).das",5987,1652,"N",2024-08-23 17:14:15,46.6766666666667,-127.540833333333,"C",TRUE,TRUE,"S",9.14,1,171
"5987","DASALL2024 (8).das",5988,1652,"*",2024-08-23 17:16:23,46.6788333333333,-127.541166666667,"C",TRUE,TRUE,"S",9.14,1,171
"5988","DASALL2024 (8).das",5989,1652,"*",2024-08-23 17:18:23,46.6838333333333,-127.542,"C",TRUE,TRUE,"S",9.14,1,171
"5989","DASALL2024 (8).das",5990,1652,"*",2024-08-23 17:20:23,46.6888333333333,-127.542833333333,"C",TRUE,TRUE,"S",9.14,1,171
"5990","DASALL2024 (8).das",5991,1652,"*",2024-08-23 17:22:23,46.6938333333333,-127.5435,"C",TRUE,TRUE,"S",9.14,1,171
"5991","DASALL2024 (8).das",5992,1652,"*",2024-08-23 17:24:23,46.6988333333333,-127.544166666667,"C",TRUE,TRUE,"S",9.14,1,171
"5992","DASALL2024 (8).das",5993,1652,"*",2024-08-23 17:26:23,46.7038333333333,-127.545,"C",TRUE,TRUE,"S",9.14,1,171
"5993","DASALL2024 (8).das",5994,1652,"*",2024-08-23 17:28:23,46.709,-127.545833333333,"C",TRUE,TRUE,"S",9.14,1,171
"5994","DASALL2024 (8).das",5995,1652,"*",2024-08-23 17:30:23,46.714,-127.5465,"C",TRUE,TRUE,"S",9.14,1,171
"5995","DASALL2024 (8).das",5996,1652,"*",2024-08-23 17:32:23,46.719,-127.547333333333,"C",TRUE,TRUE,"S",9.14,1,171
"5996","DASALL2024 (8).das",5997,1652,"*",2024-08-23 17:34:23,46.724,-127.548,"C",TRUE,TRUE,"S",9.14,1,171
"5997","DASALL2024 (8).das",5998,1652,"S",2024-08-23 17:34:48,46.7266666666667,-127.548333333333,"C",TRUE,TRUE,"S",9.14,1,171
"5998","DASALL2024 (8).das",5999,1652,"A",2024-08-23 17:34:48,46.7266666666667,-127.548333333333,"C",TRUE,TRUE,"S",9.14,1,171
"5999","DASALL2024 (8).das",6000,1652,"1",2024-08-23 17:34:48,46.7266666666667,-127.548333333333,"C",TRUE,FALSE,"S",9.14,1,171
"6000","DASALL2024 (8).das",6001,1652,"2",2024-08-23 17:34:48,46.7266666666667,-127.548333333333,"C",TRUE,FALSE,"S",9.14,1,171
"6001","DASALL2024 (8).das",6002,1652,"E",2024-08-23 17:35:37,46.7273333333333,-127.548333333333,"C",TRUE,TRUE,"S",9.14,1,171
"6003","DASALL2024 (8).das",6004,1652,"R",2024-08-23 17:47:52,46.7328333333333,-127.583833333333,"C",TRUE,TRUE,"S",NA,NA,172
"6004","DASALL2024 (8).das",6005,1652,"P",2024-08-23 17:47:52,46.7331666666667,-127.583833333333,"C",TRUE,TRUE,"S",NA,NA,172
"6005","DASALL2024 (8).das",6006,1652,"V",2024-08-23 17:47:52,46.7355,-127.5835,"C",TRUE,TRUE,"S",NA,1,172
"6006","DASALL2024 (8).das",6007,1652,"W",2024-08-23 17:47:52,46.7355,-127.5835,"C",TRUE,TRUE,"S",NA,1,172
"6007","DASALL2024 (8).das",6008,1652,"N",2024-08-23 17:47:52,46.7355,-127.5835,"C",TRUE,TRUE,"S",9.08,1,172
"6008","DASALL2024 (8).das",6009,1652,"*",2024-08-23 17:49:57,46.738,-127.583166666667,"C",TRUE,TRUE,"S",9.08,1,172
"6009","DASALL2024 (8).das",6010,1652,"*",2024-08-23 17:51:57,46.7431666666667,-127.582333333333,"C",TRUE,TRUE,"S",9.08,1,172
"6010","DASALL2024 (8).das",6011,1652,"*",2024-08-23 17:53:57,46.7485,-127.5815,"C",TRUE,TRUE,"S",9.08,1,172
"6011","DASALL2024 (8).das",6012,1652,"*",2024-08-23 17:55:57,46.7535,-127.580666666667,"C",TRUE,TRUE,"S",9.08,1,172
"6012","DASALL2024 (8).das",6013,1652,"*",2024-08-23 17:57:57,46.7586666666667,-127.579666666667,"C",TRUE,TRUE,"S",9.08,1,172
"6013","DASALL2024 (8).das",6014,1652,"*",2024-08-23 17:59:57,46.7638333333333,-127.578666666667,"C",TRUE,TRUE,"S",9.08,1,172
"6014","DASALL2024 (8).das",6015,1652,"*",2024-08-23 18:01:57,46.7688333333333,-127.577666666667,"C",TRUE,TRUE,"S",9.08,1,172
"6015","DASALL2024 (8).das",6016,1652,"*",2024-08-23 18:03:57,46.774,-127.576833333333,"C",TRUE,TRUE,"S",9.08,1,172
"6016","DASALL2024 (8).das",6017,1652,"*",2024-08-23 18:05:57,46.779,-127.575833333333,"C",TRUE,TRUE,"S",9.08,1,172
"6017","DASALL2024 (8).das",6018,1652,"*",2024-08-23 18:07:57,46.7841666666667,-127.574666666667,"C",TRUE,TRUE,"S",9.08,1,172
"6018","DASALL2024 (8).das",6019,1652,"*",2024-08-23 18:09:57,46.7891666666667,-127.573666666667,"C",TRUE,TRUE,"S",9.08,1,172
"6019","DASALL2024 (8).das",6020,1652,"*",2024-08-23 18:11:57,46.7941666666667,-127.572666666667,"C",TRUE,TRUE,"S",9.08,1,172
"6020","DASALL2024 (8).das",6021,1652,"*",2024-08-23 18:13:57,46.7993333333333,-127.5715,"C",TRUE,TRUE,"S",9.08,1,172
"6021","DASALL2024 (8).das",6022,1652,"*",2024-08-23 18:15:57,46.8045,-127.5705,"C",TRUE,TRUE,"S",9.08,1,172
"6022","DASALL2024 (8).das",6023,1652,"*",2024-08-23 18:17:57,46.8095,-127.569333333333,"C",TRUE,TRUE,"S",9.08,1,172
"6023","DASALL2024 (8).das",6024,1652,"*",2024-08-23 18:19:57,46.8146666666667,-127.568166666667,"C",TRUE,TRUE,"S",9.08,1,172
"6024","DASALL2024 (8).das",6025,1652,"P",2024-08-23 18:20:19,46.8163333333333,-127.567833333333,"C",TRUE,TRUE,"S",9.08,1,172
"6025","DASALL2024 (8).das",6026,1652,"V",2024-08-23 18:20:19,46.8181666666667,-127.5675,"C",TRUE,TRUE,"S",9.08,1,172
"6026","DASALL2024 (8).das",6027,1652,"W",2024-08-23 18:20:19,46.8181666666667,-127.5675,"C",TRUE,TRUE,"S",9.08,1,172
"6027","DASALL2024 (8).das",6028,1652,"N",2024-08-23 18:20:19,46.8183333333333,-127.567333333333,"C",TRUE,TRUE,"S",8.51,1,172
"6028","DASALL2024 (8).das",6029,1652,"*",2024-08-23 18:21:57,46.8196666666667,-127.567166666667,"C",TRUE,TRUE,"S",8.51,1,172
"6029","DASALL2024 (8).das",6030,1652,"*",2024-08-23 18:23:57,46.8246666666667,-127.5665,"C",TRUE,TRUE,"S",8.51,1,172
"6030","DASALL2024 (8).das",6031,1652,"S",2024-08-23 18:24:37,46.8288333333333,-127.567166666667,"C",TRUE,TRUE,"S",8.51,1,172
"6031","DASALL2024 (8).das",6032,1652,"A",2024-08-23 18:24:37,46.8288333333333,-127.567166666667,"C",TRUE,TRUE,"S",8.51,1,172
"6032","DASALL2024 (8).das",6033,1652,"1",2024-08-23 18:24:37,46.8288333333333,-127.567166666667,"C",TRUE,FALSE,"S",8.51,1,172
"6033","DASALL2024 (8).das",6034,1652,"2",2024-08-23 18:24:37,46.8288333333333,-127.567166666667,"C",TRUE,FALSE,"S",8.51,1,172
"6034","DASALL2024 (8).das",6035,1652,"*",2024-08-23 18:25:57,46.8296666666667,-127.567333333333,"C",TRUE,TRUE,"S",8.51,1,172
"6035","DASALL2024 (8).das",6036,1652,"*",2024-08-23 18:27:57,46.8343333333333,-127.565,"C",TRUE,TRUE,"S",8.51,1,172
"6036","DASALL2024 (8).das",6037,1652,"E",2024-08-23 18:25:37,46.8366666666667,-127.563166666667,"C",TRUE,TRUE,"S",8.51,1,172
"6037","DASALL2024 (8).das",6038,1652,"R",2024-08-23 18:29:54,46.8393333333333,-127.562833333333,"C",TRUE,TRUE,"S",NA,NA,173
"6038","DASALL2024 (8).das",6039,1652,"P",2024-08-23 18:29:54,46.8395,-127.562833333333,"C",TRUE,TRUE,"S",NA,NA,173
"6039","DASALL2024 (8).das",6040,1652,"V",2024-08-23 18:29:54,46.8396666666667,-127.562833333333,"C",TRUE,TRUE,"S",NA,1,173
"6040","DASALL2024 (8).das",6041,1652,"W",2024-08-23 18:29:54,46.8396666666667,-127.562833333333,"C",TRUE,TRUE,"S",NA,1,173
"6041","DASALL2024 (8).das",6042,1652,"N",2024-08-23 18:29:54,46.8396666666667,-127.562833333333,"C",TRUE,TRUE,"S",9.29,1,173
"6042","DASALL2024 (8).das",6043,1652,"*",2024-08-23 18:32:04,46.8445,-127.562,"C",TRUE,TRUE,"S",9.29,1,173
"6043","DASALL2024 (8).das",6044,1652,"S",2024-08-23 18:32:56,46.8481666666667,-127.5615,"C",TRUE,TRUE,"S",9.29,1,173
"6044","DASALL2024 (8).das",6045,1652,"A",2024-08-23 18:32:56,46.8481666666667,-127.5615,"C",TRUE,TRUE,"S",9.29,1,173
"6045","DASALL2024 (8).das",6046,1652,"1",2024-08-23 18:32:56,46.8481666666667,-127.5615,"C",TRUE,FALSE,"S",9.29,1,173
"6046","DASALL2024 (8).das",6047,1652,"2",2024-08-23 18:32:56,46.8481666666667,-127.5615,"C",TRUE,FALSE,"S",9.29,1,173
"6047","DASALL2024 (8).das",6048,1652,"E",2024-08-23 18:33:33,46.8493333333333,-127.561333333333,"C",TRUE,TRUE,"S",9.29,1,173
"6048","DASALL2024 (8).das",6049,1652,"R",2024-08-23 18:43:26,46.864,-127.534166666667,"C",TRUE,TRUE,"S",NA,NA,174
"6049","DASALL2024 (8).das",6050,1652,"P",2024-08-23 18:43:26,46.8643333333333,-127.534,"C",TRUE,TRUE,"S",NA,NA,174
"6050","DASALL2024 (8).das",6051,1652,"V",2024-08-23 18:43:26,46.8648333333333,-127.534,"C",TRUE,TRUE,"S",NA,1,174
"6051","DASALL2024 (8).das",6052,1652,"W",2024-08-23 18:43:26,46.8648333333333,-127.534,"C",TRUE,TRUE,"S",NA,1,174
"6052","DASALL2024 (8).das",6053,1652,"N",2024-08-23 18:43:26,46.8648333333333,-127.534,"C",TRUE,TRUE,"S",9.21,1,174
"6053","DASALL2024 (8).das",6054,1652,"*",2024-08-23 18:45:29,46.8691666666667,-127.533166666667,"C",TRUE,TRUE,"S",9.21,1,174
"6054","DASALL2024 (8).das",6055,1652,"*",2024-08-23 18:47:29,46.8743333333333,-127.532333333333,"C",TRUE,TRUE,"S",9.21,1,174
"6055","DASALL2024 (8).das",6056,1652,"S",2024-08-23 18:47:02,46.875,-127.532166666667,"C",TRUE,TRUE,"S",9.21,1,174
"6056","DASALL2024 (8).das",6057,1652,"A",2024-08-23 18:47:02,46.875,-127.532166666667,"C",TRUE,TRUE,"S",9.21,1,174
"6057","DASALL2024 (8).das",6058,1652,"1",2024-08-23 18:47:02,46.875,-127.532166666667,"C",TRUE,FALSE,"S",9.21,1,174
"6058","DASALL2024 (8).das",6059,1652,"2",2024-08-23 18:47:02,46.875,-127.532166666667,"C",TRUE,FALSE,"S",9.21,1,174
"6059","DASALL2024 (8).das",6060,1652,"3",2024-08-23 18:47:02,46.875,-127.532166666667,"C",TRUE,FALSE,"S",9.21,1,174
"6060","DASALL2024 (8).das",6061,1652,"E",2024-08-23 18:47:54,46.8758333333333,-127.532,"C",TRUE,TRUE,"S",9.21,1,174
"6062","DASALL2024 (8).das",6063,1652,"R",2024-08-23 19:03:47,46.9171666666667,-127.528,"C",TRUE,TRUE,"S",NA,NA,175
"6063","DASALL2024 (8).das",6064,1652,"P",2024-08-23 19:03:47,46.9175,-127.527833333333,"C",TRUE,TRUE,"S",NA,NA,175
"6064","DASALL2024 (8).das",6065,1652,"V",2024-08-23 19:03:47,46.919,-127.527833333333,"C",TRUE,TRUE,"S",NA,1,175
"6065","DASALL2024 (8).das",6066,1652,"W",2024-08-23 19:03:47,46.919,-127.527833333333,"C",TRUE,TRUE,"S",NA,1,175
"6066","DASALL2024 (8).das",6067,1652,"N",2024-08-23 19:03:47,46.919,-127.527833333333,"C",TRUE,TRUE,"S",9.18,1,175
"6067","DASALL2024 (8).das",6068,1652,"*",2024-08-23 19:05:53,46.9223333333333,-127.5275,"C",TRUE,TRUE,"S",9.18,1,175
"6068","DASALL2024 (8).das",6069,1652,"*",2024-08-23 19:07:53,46.9276666666667,-127.527,"C",TRUE,TRUE,"S",9.18,1,175
"6069","DASALL2024 (8).das",6070,1652,"*",2024-08-23 19:09:53,46.9328333333333,-127.5265,"C",TRUE,TRUE,"S",9.18,1,175
"6070","DASALL2024 (8).das",6071,1652,"*",2024-08-23 19:11:53,46.9381666666667,-127.526,"C",TRUE,TRUE,"S",9.18,1,175
"6071","DASALL2024 (8).das",6072,1652,"S",2024-08-23 19:11:09,46.9386666666667,-127.525833333333,"C",TRUE,TRUE,"S",9.18,1,175
"6072","DASALL2024 (8).das",6073,1652,"A",2024-08-23 19:11:09,46.9386666666667,-127.525833333333,"C",TRUE,TRUE,"S",9.18,1,175
"6073","DASALL2024 (8).das",6074,1652,"1",2024-08-23 19:11:09,46.9386666666667,-127.525833333333,"C",TRUE,FALSE,"S",9.18,1,175
"6074","DASALL2024 (8).das",6075,1652,"2",2024-08-23 19:11:09,46.9386666666667,-127.525833333333,"C",TRUE,FALSE,"S",9.18,1,175
"6075","DASALL2024 (8).das",6076,1652,"3",2024-08-23 19:11:09,46.9386666666667,-127.525833333333,"C",TRUE,FALSE,"S",9.18,1,175
"6076","DASALL2024 (8).das",6077,1652,"E",2024-08-23 19:12:18,46.9395,-127.525833333333,"C",TRUE,TRUE,"S",9.18,1,175
"6078","DASALL2024 (8).das",6079,1652,"R",2024-08-23 19:31:58,46.9901666666667,-127.511166666667,"C",TRUE,TRUE,"S",NA,NA,176
"6079","DASALL2024 (8).das",6080,1652,"P",2024-08-23 19:31:58,46.9905,-127.511166666667,"C",TRUE,TRUE,"S",NA,NA,176
"6080","DASALL2024 (8).das",6081,1652,"V",2024-08-23 19:31:58,46.9906666666667,-127.511166666667,"C",TRUE,TRUE,"S",NA,1,176
"6081","DASALL2024 (8).das",6082,1652,"W",2024-08-23 19:31:58,46.9906666666667,-127.511166666667,"C",TRUE,TRUE,"S",NA,1,176
"6082","DASALL2024 (8).das",6083,1652,"N",2024-08-23 19:31:58,46.9906666666667,-127.511166666667,"C",TRUE,TRUE,"S",9.14,1,176
"6083","DASALL2024 (8).das",6084,1652,"*",2024-08-23 19:34:02,46.9955,-127.510666666667,"C",TRUE,TRUE,"S",9.14,1,176
"6084","DASALL2024 (8).das",6085,1652,"*",2024-08-23 19:36:02,47.0006666666667,-127.5095,"C",TRUE,TRUE,"S",9.14,1,176
"6085","DASALL2024 (8).das",6086,1652,"*",2024-08-23 19:38:02,47.0058333333333,-127.508666666667,"C",TRUE,TRUE,"S",9.14,1,176
"6086","DASALL2024 (8).das",6087,1652,"*",2024-08-23 19:40:02,47.0111666666667,-127.507666666667,"C",TRUE,TRUE,"S",9.14,1,176
"6087","DASALL2024 (8).das",6088,1652,"P",2024-08-23 19:40:37,47.0138333333333,-127.507166666667,"C",TRUE,TRUE,"S",9.14,1,176
"6088","DASALL2024 (8).das",6089,1652,"*",2024-08-23 19:42:02,47.0163333333333,-127.506666666667,"C",TRUE,TRUE,"S",9.14,1,176
"6089","DASALL2024 (8).das",6090,1652,"V",2024-08-23 19:40:37,47.0198333333333,-127.506166666667,"C",TRUE,TRUE,"S",9.14,1,176
"6090","DASALL2024 (8).das",6091,1652,"W",2024-08-23 19:40:37,47.0198333333333,-127.506166666667,"C",TRUE,TRUE,"S",9.14,1,176
"6091","DASALL2024 (8).das",6092,1652,"N",2024-08-23 19:40:37,47.0198333333333,-127.506166666667,"C",TRUE,TRUE,"S",9.26,1,176
"6092","DASALL2024 (8).das",6093,1652,"*",2024-08-23 19:44:02,47.0216666666667,-127.505833333333,"C",TRUE,TRUE,"S",9.26,1,176
"6093","DASALL2024 (8).das",6094,1652,"*",2024-08-23 19:46:02,47.0268333333333,-127.505,"C",TRUE,TRUE,"S",9.26,1,176
"6094","DASALL2024 (8).das",6095,1652,"*",2024-08-23 19:48:02,47.032,-127.504166666667,"C",TRUE,TRUE,"S",9.26,1,176
